policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
327703,FL,DUVAL COUNTY,0,23483.41,0,0,23483.41,36676.95,0,0,0,0,30.46653,-81.630508,Residential,Wood,1
738926,FL,DUVAL COUNTY,0,539100.88,0,0,539100.88,568045.2,0,0,0,0,30.42403,-81.661751,Residential,Masonry,1
404619,FL,DUVAL COUNTY,0,539100.88,0,0,539100.88,510731.23,0,0,0,0,30.42403,-81.661751,Residential,Masonry,1
599474,FL,DUVAL COUNTY,0,1398934.69,0,0,1398934.69,1291510.49,0,0,0,0,30.42403,-81.661751,Residential,Masonry,1
725129,FL,DUVAL COUNTY,0,62734.66,0,0,62734.66,72189.77,0,0,0,0,30.42403,-81.661751,Residential,Wood,1
407406,FL,DUVAL COUNTY,0,963321.93,0,0,963321.93,1449313.98,0,0,0,0,30.43965,-81.627838,Residential,Masonry,1
396460,FL,DUVAL COUNTY,0,6159227.54,0,0,6159227.54,8438314.18,0,0,0,0,30.43965,-81.627838,Commercial,Reinforced Masonry,1
519215,FL,DUVAL COUNTY,0,74719.94,0,0,74719.94,98620.46,0,0,0,0,30.43413,-81.68165,Residential,Wood,3
287969,FL,DUVAL COUNTY,0,3684760.49,0,0,3684760.49,4262840.45,0,0,0,0,30.43413,-81.68165,Commercial,Reinforced Masonry,3
880576,FL,DUVAL COUNTY,0,392174.94,0,0,392174.94,365383.51,0,0,0,0,30.43104,-81.682899,Residential,Masonry,3
133645,FL,DUVAL COUNTY,0,2345971.69,0,0,2345971.69,2246931.81,0,0,0,0,30.48197,-81.60955,Commercial,Reinforced Masonry,1
131923,FL,DUVAL COUNTY,0,3094355.74,0,0,3094355.74,3708167.62,0,0,0,0,30.48197,-81.60955,Commercial,Reinforced Masonry,1
970783,FL,DUVAL COUNTY,0,572370.71,0,0,572370.71,596932.28,0,0,0,0,30.48197,-81.60955,Residential,Masonry,1
555598,FL,DUVAL COUNTY,0,4788.46,0,0,4788.46,5029.86,0,0,0,0,30.48197,-81.60955,Residential,Wood,1
709029,FL,DUVAL COUNTY,0,974152.49,0,0,974152.49,744697.69,0,0,0,0,30.48197,-81.60955,Residential,Masonry,1
114660,FL,DUVAL COUNTY,0,646317.51,0,0,646317.51,953654.41,0,0,0,0,30.48197,-81.60955,Residential,Masonry,1
337714,FL,DUVAL COUNTY,0,2632531.14,0,0,2632531.14,3870678.99,0,0,0,0,30.48197,-81.60955,Commercial,Reinforced Masonry,1
591770,FL,DUVAL COUNTY,0,43740000,0,0,43740000,39960000,0,0,0,0,30.480064,-81.638847,Commercial,Steel Frame,4
669487,FL,DUVAL COUNTY,21060000,21060000,21060000,21060000,21060000,23400000,0,0,0,0,30.44103,-81.68651,Commercial,Reinforced Concrete,1
128750,FL,DUVAL COUNTY,0,969187.11,0,0,969187.11,1602647.81,0,0,0,0,30.528856,-81.643936,Residential,Masonry,1
984571,FL,DUVAL COUNTY,0,41523.76,0,0,41523.76,42977.1,0,0,0,0,30.528856,-81.643936,Residential,Wood,1
280520,FL,DUVAL COUNTY,0,13467.17,0,0,13467.17,16646.71,0,0,0,0,30.528856,-81.643936,Residential,Wood,1
909440,FL,DUVAL COUNTY,0,28561.62,0,0,28561.62,32193.94,0,0,0,0,30.528856,-81.643936,Residential,Wood,1
445172,FL,DUVAL COUNTY,0,197787.79,0,0,197787.79,141708.62,0,0,0,0,30.519249,-81.647293,Residential,Wood,4
704196,FL,DUVAL COUNTY,0,340045.96,0,0,340045.96,318993.04,0,0,0,0,30.542114,-81.615517,Residential,Wood,4
491976,FL,DUVAL COUNTY,0,86975.45,0,0,86975.45,100576.76,0,0,0,0,30.542114,-81.615517,Residential,Wood,4
223478,FL,DUVAL COUNTY,0,61023.1,0,0,61023.1,48593.92,0,0,0,0,30.542114,-81.615517,Residential,Wood,4
731592,FL,DUVAL COUNTY,0,12344.9,0,0,12344.9,12084.57,0,0,0,0,30.542114,-81.615517,Residential,Wood,4
422969,FL,DUVAL COUNTY,1463490,1463490,1463490,1463490,1463490,1245260.22,0,0,0,0,30.42649,-81.7675,Residential,Masonry,1
574892,FL,DUVAL COUNTY,1376100,1376100,1376100,1376100,1376100,1552240.8,0,0,0,0,30.42649,-81.7675,Residential,Masonry,1
304932,FL,DUVAL COUNTY,0,0,0,0,15210000,19890000,0,0,0,0,30.37627,-81.78481,Commercial,Reinforced Concrete,1
394786,FL,DUVAL COUNTY,0,0,0,0,267300000,436500000,0,0,0,0,30.38818,-81.764748,Commercial,Steel Frame,1
710436,FL,DUVAL COUNTY,0,0,0,0,1346916.05,1493158.81,0,0,0,0,30.38818,-81.764748,Residential,Masonry,1
892367,FL,DUVAL COUNTY,850122,850122,850122,850122,850122,1259676.77,42506.1,42506.1,0,0,30.37319,-81.80999,Residential,Masonry,1
467880,FL,DUVAL COUNTY,129923.1,129923.1,129923.1,129923.1,129923.1,126191.45,0,0,0,0,30.393957,-81.734566,Residential,Wood,1
686786,FL,DUVAL COUNTY,67500,67500,67500,67500,67500,93668.4,3375,3375,0,0,30.42736,-81.76693,Residential,Wood,1
550835,FL,DUVAL COUNTY,58981.5,58981.5,58981.5,58981.5,58981.5,99617.39,0,0,0,0,30.39751,-81.77536,Residential,Wood,1
773685,FL,DUVAL COUNTY,54000,54000,54000,54000,54000,62148.87,2700,2700,0,0,30.4082,-81.7623,Residential,Wood,3
140492,FL,DUVAL COUNTY,13926.6,13926.6,13926.6,13926.6,13926.6,18097.34,0,0,0,0,30.4237,-81.76905,Residential,Wood,1
495750,FL,DUVAL COUNTY,8897400,8897400,8897400,8897400,8897400,6921180.69,177948,444870,0,0,30.37476,-81.7942,Commercial,Reinforced Masonry,3
895914,FL,DUVAL COUNTY,0,2275380.11,0,0,2275380.11,3239686.2,0,0,0,0,30.37305,-81.76395,Commercial,Reinforced Masonry,1
235605,FL,DUVAL COUNTY,0,1205082.54,0,0,1205082.54,1431638.06,0,0,0,0,30.37979,-81.72856,Residential,Masonry,1
840808,FL,DUVAL COUNTY,0,6586.65,0,0,6586.65,8669.94,0,0,0,0,30.37036,-81.72913,Residential,Wood,1
339551,FL,DUVAL COUNTY,0,52776.63,0,0,52776.63,61615.66,0,0,0,0,30.37036,-81.72913,Residential,Wood,1
584756,FL,DUVAL COUNTY,0,58963.69,0,0,58963.69,73451.78,0,0,0,0,30.37036,-81.72913,Residential,Wood,1
863470,FL,DUVAL COUNTY,1643625,1643625,1643625,1643625,1643625,1558684.1,0,0,0,0,30.37314,-81.757111,Residential,Masonry,4
228753,FL,DUVAL COUNTY,0,2663415.05,0,0,2663415.05,3860407.05,0,0,0,0,30.426346,-81.766266,Commercial,Reinforced Masonry,1
174369,FL,DUVAL COUNTY,0,5730032.64,0,0,5730032.64,5003349.9,0,0,0,0,30.426346,-81.766266,Commercial,Reinforced Masonry,1
986160,FL,DUVAL COUNTY,0,92417.29,0,0,92417.29,105681.21,0,0,0,0,30.391441,-81.73143,Residential,Wood,3
551119,FL,DUVAL COUNTY,799418.7,799418.7,799418.7,799418.7,799418.7,811569.86,0,0,0,0,30.319361,-81.785789,Residential,Masonry,1
842253,FL,DUVAL COUNTY,423292.5,423292.5,423292.5,423292.5,423292.5,588313.08,0,0,0,0,30.322048,-81.785828,Residential,Masonry,1
831288,FL,DUVAL COUNTY,63000,63000,63000,63000,63000,69678.88,3150,3150,0,0,30.33506,-81.88746,Residential,Wood,1
125296,FL,DUVAL COUNTY,214636.5,214636.5,0,0,214636.5,255544.5,0,0,0,0,30.355453,-81.8069,Residential,Wood,1
795767,FL,DUVAL COUNTY,363288.6,363288.6,0,0,363288.6,539736.42,0,0,0,0,30.31156,-81.8365,Residential,Masonry,1
664185,FL,DUVAL COUNTY,0,696339.75,0,0,696339.75,931159.44,0,0,0,0,30.345236,-81.806824,Residential,Masonry,1
348389,FL,DUVAL COUNTY,0,259308,0,259308,259308,326695.41,0,0,0,0,30.31477,-81.847252,Residential,Wood,1
170182,FL,DUVAL COUNTY,0,1022581.65,0,0,1022581.65,1041151.73,0,0,0,0,30.33802,-81.7631,Residential,Masonry,1
402715,FL,DUVAL COUNTY,0,231364.13,0,0,231364.13,285273.82,0,0,0,0,30.32535,-81.78672,Residential,Wood,1
837488,FL,DUVAL COUNTY,0,67387.61,0,0,67387.61,113324.4,0,0,0,0,30.32535,-81.78672,Residential,Wood,1
906219,FL,DUVAL COUNTY,0,1118313.43,0,0,1118313.43,1331929.19,0,0,0,0,30.32535,-81.78672,Residential,Masonry,1
180083,FL,DUVAL COUNTY,0,7540192.2,0,0,7540192.2,9270000,0,0,0,0,30.32535,-81.78672,Commercial,Reinforced Masonry,1
367923,FL,DUVAL COUNTY,0,327953.03,0,0,327953.03,496360.85,0,0,0,0,30.31112,-81.84651,Residential,Wood,1
442762,FL,DUVAL COUNTY,0,332445.54,0,0,332445.54,497519.38,0,0,0,0,30.31112,-81.84651,Residential,Wood,1
342554,FL,DUVAL COUNTY,0,561242.52,0,0,561242.52,524797.68,0,0,0,0,30.31112,-81.84651,Residential,Masonry,1
428376,FL,DUVAL COUNTY,0,31756.81,0,0,31756.81,25919.65,0,0,0,0,30.31112,-81.84651,Residential,Wood,1
170684,FL,DUVAL COUNTY,0,70917.44,0,0,70917.44,71125.37,0,0,0,0,30.31112,-81.84651,Residential,Wood,1
480189,FL,DUVAL COUNTY,2610,2610,2610,2610,2610,2818.8,0,0,0,0,30.25914,-81.86599,Residential,Wood,1
806689,FL,DUVAL COUNTY,0,101712.6,0,101712.6,101712.6,113125.57,0,0,0,0,30.29056,-81.79285,Residential,Wood,1
195895,FL,DUVAL COUNTY,126655.2,126655.2,126655.2,126655.2,126655.2,157092.98,0,0,0,0,30.289572,-81.772919,Residential,Wood,1
425241,FL,DUVAL COUNTY,0,23400.99,0,0,23400.99,38599.14,0,0,0,0,30.386555,-81.419935,Residential,Wood,4
186799,FL,DUVAL COUNTY,0,81852.59,0,0,81852.59,82319.15,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
221684,FL,DUVAL COUNTY,0,78766.58,0,0,78766.58,92050.57,0,0,0,0,30.221561,-81.880898,Residential,Wood,4
878539,FL,DUVAL COUNTY,0,198800.69,0,0,198800.69,331450.46,0,0,0,0,30.221605,-81.88089,Residential,Wood,4
182419,FL,DUVAL COUNTY,0,5106419.35,0,0,5106419.35,4542966.83,0,0,0,0,30.22027,-81.88431,Commercial,Reinforced Masonry,4
524440,FL,DUVAL COUNTY,0,41165.75,0,0,41165.75,67198.32,0,0,0,0,30.222134,-81.887856,Residential,Wood,4
389363,FL,DUVAL COUNTY,0,2223396.74,0,0,2223396.74,1987272.01,0,0,0,0,30.223005,-81.889755,Commercial,Reinforced Masonry,4
569999,FL,DUVAL COUNTY,0,1643735.74,0,0,1643735.74,2015118.11,0,0,0,0,30.22211,-81.8913,Residential,Masonry,4
723100,FL,DUVAL COUNTY,0,37314.48,0,0,37314.48,35646.37,0,0,0,0,30.22214,-81.89066,Residential,Wood,4
199152,FL,DUVAL COUNTY,0,937838.68,0,0,937838.68,1124281.01,0,0,0,0,30.221225,-81.673915,Residential,Masonry,4
709898,FL,DUVAL COUNTY,0,412124.49,0,0,412124.49,735527.64,0,0,0,0,30.221225,-81.673915,Residential,Masonry,4
206584,FL,DUVAL COUNTY,0,234257.38,0,0,234257.38,349931.33,0,0,0,0,30.23257,-81.88229,Residential,Wood,4
675132,FL,DUVAL COUNTY,0,160028.52,0,0,160028.52,249419.17,0,0,0,0,30.23177,-81.882281,Residential,Wood,4
554752,FL,DUVAL COUNTY,0,5159589.91,0,0,5159589.91,5293739.25,0,0,0,0,30.23241,-81.882286,Commercial,Reinforced Masonry,4
814357,FL,DUVAL COUNTY,0,9394.72,0,0,9394.72,12108.28,0,0,0,0,30.234278,-81.882248,Residential,Wood,4
404882,FL,DUVAL COUNTY,0,9360000,0,0,9360000,8988809.65,0,0,0,0,30.234304,-81.882249,Commercial,Reinforced Concrete,4
155828,FL,DUVAL COUNTY,0,8703324.93,0,0,8703324.93,10800000,0,0,0,0,30.227249,-81.882927,Commercial,Reinforced Masonry,4
166214,FL,DUVAL COUNTY,0,15120000,0,0,15120000,21330000,0,0,0,0,30.229673,-81.883072,Commercial,Reinforced Concrete,4
160019,FL,DUVAL COUNTY,0,400272.34,0,0,400272.34,711913.97,0,0,0,0,30.225357,-81.883392,Residential,Masonry,4
415652,FL,DUVAL COUNTY,0,830830.07,0,0,830830.07,847197.42,0,0,0,0,30.225256,-81.883392,Residential,Masonry,4
653325,FL,DUVAL COUNTY,0,17575.19,0,0,17575.19,20694.58,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
551113,FL,DUVAL COUNTY,0,1181256.31,0,0,1181256.31,1553375.68,0,0,0,0,30.283812,-81.808044,Residential,Masonry,3
766852,FL,DUVAL COUNTY,0,167293.06,0,0,167293.06,252314.74,0,0,0,0,30.283812,-81.808044,Residential,Wood,3
738095,FL,DUVAL COUNTY,0,707969.37,0,0,707969.37,641590.16,0,0,0,0,30.283812,-81.808044,Residential,Masonry,3
609341,FL,DUVAL COUNTY,299322,299322,299322,299322,299322,314345.57,0,0,0,0,30.283812,-81.808044,Residential,Wood,3
825490,FL,DUVAL COUNTY,8667332.1,8667332.1,8667332.1,8667332.1,8667332.1,11250000,0,0,0,0,30.29422,-81.84753,Commercial,Reinforced Masonry,1
174260,FL,DUVAL COUNTY,3798234,3798234,3798234,3798234,3798234,2742324.95,189911.7,189911.7,0,0,30.2806,-81.8307,Commercial,Reinforced Masonry,4
212889,FL,DUVAL COUNTY,2268000,2268000,2268000,2268000,2268000,1733677.34,113400,113400,0,0,30.29986,-81.78449,Commercial,Reinforced Masonry,1
411014,FL,DUVAL COUNTY,1232803.8,1232803.8,1232803.8,1232803.8,1232803.8,1185204.01,0,0,0,0,30.2806,-81.8307,Residential,Masonry,4
977868,FL,DUVAL COUNTY,1165927.5,1165927.5,1165927.5,1165927.5,1165927.5,1508915.39,0,0,0,0,30.2806,-81.8307,Residential,Masonry,4
267942,FL,DUVAL COUNTY,1045974.6,1045974.6,1045974.6,1045974.6,1045974.6,984492.21,0,0,0,0,30.2806,-81.8307,Residential,Masonry,4
857378,FL,DUVAL COUNTY,1032340.5,1032340.5,1032340.5,1032340.5,1032340.5,832281.17,0,0,0,0,30.2806,-81.8307,Residential,Masonry,4
138900,FL,DUVAL COUNTY,527532.3,527532.3,527532.3,527532.3,527532.3,764898.62,0,0,0,0,30.2806,-81.8307,Residential,Masonry,4
235001,FL,DUVAL COUNTY,292500,292500,292500,292500,292500,398104.2,14625,14625,0,0,30.30381,-81.82545,Residential,Wood,1
308764,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,317694.3,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
208202,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,317634.87,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
891700,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,353669.07,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
113792,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,313162.79,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
291449,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,273101.36,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
952152,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,263519.39,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
370705,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,313560.82,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
613949,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,263008.56,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
884211,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,326896.02,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
788131,FL,DUVAL COUNTY,225135,225135,225135,225135,225135,238823.21,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
104813,FL,DUVAL COUNTY,191372.4,191372.4,191372.4,191372.4,191372.4,242370.85,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
112716,FL,DUVAL COUNTY,191372.4,191372.4,191372.4,191372.4,191372.4,157629.62,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
847068,FL,DUVAL COUNTY,191372.4,191372.4,191372.4,191372.4,191372.4,302186.59,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
881849,FL,DUVAL COUNTY,118654.2,118654.2,118654.2,118654.2,118654.2,158964.35,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
735386,FL,DUVAL COUNTY,118654.2,118654.2,118654.2,118654.2,118654.2,136452.33,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
806882,FL,DUVAL COUNTY,118654.2,118654.2,118654.2,118654.2,118654.2,104447.73,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
869739,FL,DUVAL COUNTY,118654.2,118654.2,118654.2,118654.2,118654.2,93440.18,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
886380,FL,DUVAL COUNTY,97390.8,97390.8,97390.8,97390.8,97390.8,90557.08,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
394919,FL,DUVAL COUNTY,65413.8,65413.8,65413.8,65413.8,65413.8,65787.97,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
149299,FL,DUVAL COUNTY,60706.8,60706.8,60706.8,60706.8,60706.8,57553.93,0,0,0,0,30.2806,-81.8307,Residential,Wood,4
480716,FL,DUVAL COUNTY,330080.4,330080.4,0,0,330080.4,273438.6,0,0,0,0,30.28608,-81.80015,Residential,Wood,1
867516,FL,DUVAL COUNTY,0,724506.9,0,0,724506.9,854148.72,0,0,0,0,30.30546,-81.8481,Residential,Masonry,1
744539,FL,DUVAL COUNTY,0,1147018.54,0,0,1147018.54,1536213.39,0,0,0,0,30.29446,-81.77831,Residential,Masonry,1
527704,FL,DUVAL COUNTY,0,9990000,0,0,9990000,10080000,0,0,0,0,30.29126,-81.772713,Commercial,Reinforced Concrete,1
368692,FL,DUVAL COUNTY,0,15840000,0,0,15840000,17100000,0,0,0,0,30.27855,-81.85715,Commercial,Reinforced Concrete,1
381790,FL,DUVAL COUNTY,0,2389259.05,0,0,2389259.05,3711092.72,0,0,0,0,30.30762,-81.77925,Commercial,Reinforced Masonry,1
629046,FL,DUVAL COUNTY,0,71195.1,0,0,71195.1,60026.3,0,0,0,0,30.30762,-81.77925,Residential,Wood,1
843475,FL,DUVAL COUNTY,0,76854.8,0,0,76854.8,96249.1,0,0,0,0,30.30762,-81.77925,Residential,Wood,1
131298,FL,DUVAL COUNTY,0,672299.9,0,0,672299.9,945427.78,0,0,0,0,30.30762,-81.77925,Residential,Masonry,1
128834,FL,DUVAL COUNTY,0,324451.47,0,0,324451.47,439956.2,0,0,0,0,30.30039,-81.79923,Residential,Wood,1
174059,FL,DUVAL COUNTY,0,23760000,0,0,23760000,34200000,0,0,0,0,30.30039,-81.79923,Commercial,Reinforced Concrete,1
730335,FL,DUVAL COUNTY,0,224099.97,0,0,224099.97,316814.6,0,0,0,0,30.30039,-81.79923,Residential,Wood,1
915935,FL,DUVAL COUNTY,0,34656.49,0,0,34656.49,46718.05,0,0,0,0,30.30039,-81.79923,Residential,Wood,1
699160,FL,DUVAL COUNTY,0,3044005.25,0,0,3044005.25,4476392.36,0,0,0,0,30.195637,-81.831879,Commercial,Reinforced Masonry,4
115782,FL,DUVAL COUNTY,0,4039426.16,0,0,4039426.16,3625788.92,0,0,0,0,30.197695,-81.827591,Commercial,Reinforced Masonry,4
616761,FL,DUVAL COUNTY,0,369203.78,0,0,369203.78,615943.77,0,0,0,0,30.197695,-81.827591,Residential,Masonry,4
316449,FL,DUVAL COUNTY,3427016.4,3427016.4,3427016.4,3427016.4,3427016.4,2891983.75,0,0,0,0,30.20112,-81.82082,Commercial,Reinforced Masonry,3
993490,FL,DUVAL COUNTY,0,25290000,0,0,25290000,25380000,0,0,0,0,30.19905,-81.82507,Commercial,Reinforced Concrete,4
319016,FL,DUVAL COUNTY,7701120,7701120,7701120,7701120,7701120,10530000,0,0,0,0,30.16976,-81.63143,Commercial,Reinforced Masonry,1
918796,FL,DUVAL COUNTY,1511820,1511820,1511820,1511820,1511820,2018098.28,0,0,0,0,30.16976,-81.63143,Residential,Masonry,1
588805,FL,DUVAL COUNTY,264960,264960,264960,264960,264960,342040.04,0,0,0,0,30.16976,-81.63143,Residential,Wood,1
581736,FL,DUVAL COUNTY,211005,211005,211005,211005,211005,329821.92,0,0,0,0,30.16976,-81.63143,Residential,Wood,1
623179,FL,DUVAL COUNTY,169920,169920,169920,169920,169920,150270.11,0,0,0,0,30.16976,-81.63143,Residential,Wood,1
579807,FL,DUVAL COUNTY,0,39760.38,0,0,39760.38,61311.46,0,0,0,0,30.15925,-81.60039,Residential,Wood,1
448150,FL,DUVAL COUNTY,0,39760.38,0,0,39760.38,45020.36,0,0,0,0,30.15925,-81.60039,Residential,Wood,1
783929,FL,DUVAL COUNTY,5868609.3,5868609.3,5868609.3,5868609.3,5868609.3,5943903.56,0,0,0,0,30.15007,-81.63192,Commercial,Reinforced Masonry,1
259754,FL,DUVAL COUNTY,286443,286443,286443,286443,286443,250106.27,0,0,0,0,30.16722,-81.632905,Residential,Wood,3
728681,FL,DUVAL COUNTY,63768.6,63768.6,63768.6,63768.6,63768.6,92745.05,0,0,0,0,30.14889,-81.63932,Residential,Wood,1
562614,FL,DUVAL COUNTY,0,1433333.86,0,0,1433333.86,2093034.36,0,0,0,0,30.17495,-81.62738,Residential,Masonry,1
421728,FL,DUVAL COUNTY,6575364,6575364,6575364,6575364,6575364,6112142.76,0,328768.2,0,0,30.15938,-81.63116,Commercial,Reinforced Masonry,1
660605,FL,DUVAL COUNTY,0,4368090.63,0,0,4368090.63,5421905.6,0,0,0,0,30.17914,-81.62962,Commercial,Reinforced Masonry,1
548786,FL,DUVAL COUNTY,0,2859713.1,0,2859713.1,2859713.1,2409665.75,0,0,0,0,30.15926,-81.61298,Commercial,Reinforced Masonry,1
313415,FL,DUVAL COUNTY,0,1969994.12,0,0,1969994.12,2352693.06,0,0,0,0,30.15727,-81.63213,Commercial,Reinforced Masonry,1
881619,FL,DUVAL COUNTY,0,24570000,0,0,24570000,35640000,0,0,0,0,30.16712,-81.60696,Commercial,Reinforced Concrete,3
633231,FL,DUVAL COUNTY,0,774797.07,0,0,774797.07,756077.97,0,0,0,0,30.159395,-81.60759,Residential,Masonry,1
315729,FL,DUVAL COUNTY,0,3808041.74,0,0,3808041.74,5274747.1,0,0,0,0,30.159395,-81.60759,Commercial,Reinforced Masonry,1
880715,FL,DUVAL COUNTY,0,101655.03,0,0,101655.03,74472.48,0,0,0,0,30.159395,-81.60759,Residential,Wood,1
388469,FL,DUVAL COUNTY,0,1358502.12,0,0,1358502.12,1853784.83,0,0,0,0,30.159395,-81.60759,Residential,Masonry,1
894265,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1940805.91,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
228124,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1820848.04,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
261556,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1489479.72,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
333265,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1341102.82,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
304229,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1726953.83,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
436435,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1052673.96,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
137691,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,995909.52,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
304532,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1846137.59,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
302588,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1866208.83,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
198435,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1189477.16,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
663256,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1384199.64,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
240634,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1313584.82,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
155676,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1426573.1,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
165718,FL,DUVAL COUNTY,0,1269046.37,0,0,1269046.37,1997948.53,0,0,0,0,30.27042,-81.46689,Residential,Masonry,1
222480,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,1307553.86,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
953713,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,999963.27,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
404065,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,1046578.26,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
926832,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,650546.8,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
872951,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,978020.51,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
264272,FL,DUVAL COUNTY,0,837254.57,0,0,837254.57,869740.05,0,0,0,0,30.279512,-81.524712,Residential,Masonry,3
203631,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1928020.94,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
373543,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1293120.04,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
299748,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1828605.21,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
859127,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1528862.16,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
478681,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1419850.49,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
184040,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1194807.1,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
336646,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1254016.33,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
755884,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1543814.85,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
882652,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1512295.15,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
309143,FL,DUVAL COUNTY,0,1139252.58,0,0,1139252.58,1665644.24,0,0,0,0,30.31205,-81.45678,Residential,Masonry,1
463522,FL,DUVAL COUNTY,0,2324380.61,0,0,2324380.61,3506793.03,0,0,0,0,30.2623,-81.46874,Commercial,Reinforced Masonry,1
275930,FL,DUVAL COUNTY,0,2324380.61,0,0,2324380.61,2749500.53,0,0,0,0,30.2623,-81.46874,Commercial,Reinforced Masonry,1
534958,FL,DUVAL COUNTY,0,2323287.25,0,0,2323287.25,3032428.87,0,0,0,0,30.2623,-81.46874,Commercial,Reinforced Masonry,1
