ID,나이,연간소득,주택소유상태,근로기간,대출목적,대출금액,이자율,신용거래기간,target
train_13662,22,61000,임대,3.0,투자,16000,,2,2
train_13663,24,50000,임대,1.0,부채통합,1500,14.26,2,2
train_13664,33,60000,임대,5.0,교육,10000,5.79,5,0
train_13665,24,30000,임대,4.0,부채통합,10000,,3,3
train_13666,31,28000,임대,1.0,주택개선,3600,16.49,7,3
train_13667,24,29000,임대,5.0,의료,6000,15.27,2,2
train_13668,31,36000,모기지론,8.0,교육,1600,10.59,7,1
train_13669,41,24000,소유,3.0,교육,4500,12.99,12,2
train_13670,26,51996,임대,1.0,개인사업,10000,13.23,4,2
train_13671,27,31000,소유,4.0,의료,12000,12.73,6,2
train_13672,29,70000,임대,4.0,투자,4500,6.62,9,0
train_13673,26,83000,모기지론,2.0,의료,25000,10.99,3,1
train_13674,24,110000,모기지론,8.0,개인사업,7500,6.17,2,0
train_13675,28,100000,임대,1.0,교육,10000,7.51,7,0
train_13676,25,90000,모기지론,9.0,투자,20000,6.54,3,0
train_13677,25,45000,임대,0.0,부채통합,5000,11.89,3,1
train_13678,27,60000,모기지론,0.0,부채통합,7000,7.43,9,0
train_13679,22,78000,모기지론,2.0,교육,1750,10.65,4,1
train_13680,22,47840,임대,0.0,교육,9000,12.53,4,2
train_13681,32,100000,임대,7.0,교육,14400,13.35,7,2
train_13682,27,71020,임대,1.0,의료,10000,12.53,6,2
train_13683,22,50663,임대,0.0,교육,7500,13.22,2,2
train_13684,26,31000,모기지론,9.0,주택개선,15000,7.9,4,0
train_13685,24,54100,임대,5.0,개인사업,4500,7.14,4,0
train_13686,28,71007,모기지론,4.0,교육,25000,18.62,7,5
train_13687,32,64000,임대,11.0,부채통합,25000,15.2,5,3
train_13688,25,69000,모기지론,10.0,부채통합,15000,14.54,3,3
train_13689,24,48000,소유,2.0,교육,15000,13.06,4,2
train_13690,24,72000,임대,0.0,부채통합,16875,6.54,4,0
train_13691,25,41508,모기지론,9.0,교육,1600,13.11,3,2
train_13692,22,81000,소유,2.0,교육,10000,15.31,3,3
train_13693,28,100000,모기지론,4.0,투자,25000,,6,3
train_13694,28,80000,모기지론,5.0,주택개선,9000,12.69,6,1
train_13695,22,48000,모기지론,7.0,교육,6500,10.62,2,1
train_13696,27,17000,임대,1.0,투자,1000,7.29,5,0
train_13697,23,120000,임대,7.0,개인사업,18400,8.9,2,0
train_13698,21,32000,임대,2.0,부채통합,8400,16.77,4,3
train_13699,25,62400,임대,7.0,투자,20000,11.48,2,1
train_13700,28,30000,모기지론,8.0,부채통합,3000,7.29,7,0
train_13701,39,50000,모기지론,1.0,교육,8000,7.68,14,0
train_13702,25,105000,모기지론,3.0,투자,12000,12.84,2,2
train_13703,23,23760,임대,2.0,부채통합,2800,,2,1
train_13704,25,45000,임대,0.0,의료,4000,13.8,4,2
train_13705,23,21600,모기지론,7.0,교육,2000,6.17,4,0
train_13706,25,42000,임대,9.0,투자,11500,13.79,3,2
train_13707,24,78000,모기지론,8.0,투자,24000,15.96,4,2
train_13708,22,23000,임대,3.0,부채통합,3500,10.37,4,1
train_13709,25,225000,임대,5.0,투자,25000,11.86,4,1
train_13710,35,55000,모기지론,14.0,개인사업,15000,8.49,10,0
train_13711,33,43337,임대,17.0,개인사업,10000,6.92,6,0
train_13712,23,58600,모기지론,6.0,개인사업,7800,7.9,4,0
train_13713,25,32000,임대,1.0,교육,5000,15.37,3,3
train_13714,26,69000,모기지론,4.0,투자,16000,15.7,4,3
train_13715,23,47496,임대,7.0,교육,3500,12.69,2,1
train_13716,32,70000,모기지론,5.0,투자,14000,7.49,10,0
train_13717,26,44000,모기지론,0.0,주택개선,8475,6.91,4,0
train_13718,25,109000,모기지론,5.0,개인사업,15000,10.25,2,1
train_13719,29,15889,임대,,주택개선,2500,6.62,9,0
train_13720,31,42000,임대,2.0,의료,7000,7.9,7,0
train_13721,36,60000,임대,3.0,교육,9500,7.14,12,0
train_13722,28,30000,임대,1.0,교육,4800,13.47,8,2
train_13723,21,69000,모기지론,5.0,개인사업,13250,6.62,2,0
train_13724,23,75000,모기지론,2.0,투자,19600,15.13,3,4
train_13725,23,84000,임대,0.0,부채통합,12500,6.54,4,0
train_13726,26,48000,임대,1.0,교육,15000,18.64,3,4
train_13727,26,52000,모기지론,2.0,주택개선,10000,9.88,4,1
train_13728,28,44500,모기지론,5.0,부채통합,20000,9.45,8,1
train_13729,25,40000,임대,1.0,투자,6500,11.89,3,1
train_13730,21,30000,임대,0.0,투자,3500,,4,0
train_13731,25,29004,임대,5.0,개인사업,12000,12.84,4,2
train_13732,25,100505,소유,9.0,주택개선,35000,11.99,3,1
train_13733,26,69000,모기지론,10.0,주택개선,6200,15.99,2,3
train_13734,22,38004,모기지론,7.0,부채통합,3600,17.27,4,3
train_13735,25,31200,임대,3.0,의료,10000,9.91,4,1
train_13736,25,24000,임대,2.0,의료,10625,6.03,2,0
train_13737,25,99996,모기지론,6.0,의료,8000,,4,1
train_13738,27,28000,임대,8.0,의료,12000,7.51,9,0
train_13739,31,29000,임대,7.0,주택개선,13250,17.58,6,3
train_13740,24,25000,임대,3.0,투자,5000,7.14,2,0
train_13741,27,39000,임대,5.0,교육,14125,8.49,5,0
train_13742,26,58000,임대,0.0,주택개선,20000,10.25,4,1
train_13743,26,55700,임대,2.0,주택개선,8000,13.49,4,2
train_13744,27,40000,임대,2.0,개인사업,6000,,9,1
train_13745,36,192000,기타,11.0,투자,20000,11.48,17,1
train_13746,29,70000,모기지론,13.0,의료,10000,6.99,5,0
train_13747,26,48000,임대,0.0,교육,6000,8.59,4,0
train_13748,27,35000,소유,2.0,주택개선,6000,11.99,10,1
train_13749,29,125000,임대,2.0,부채통합,14000,9.63,6,0
train_13750,25,80004,임대,9.0,주택개선,11000,12.53,4,2
train_13751,22,34900,모기지론,6.0,부채통합,4000,9.99,2,1
train_13752,22,72100,모기지론,2.0,교육,13000,,3,0
train_13753,40,95000,소유,12.0,주택개선,5000,10.65,16,1
train_13754,37,170004,모기지론,1.0,주택개선,25000,16.45,13,4
train_13755,40,60000,임대,3.0,교육,5000,15.31,16,3
train_13756,33,50800,임대,16.0,교육,10000,16.4,7,4
train_13757,40,148350,모기지론,11.0,투자,5000,6.03,11,0
train_13758,23,72000,임대,7.0,부채통합,10000,10.59,3,1
train_13759,22,30000,소유,3.0,의료,7200,10.99,2,1
train_13760,22,29184,소유,,의료,1800,5.42,4,0
train_13761,22,63000,임대,6.0,주택개선,4000,11.12,2,1
train_13762,24,53000,소유,3.0,주택개선,9800,7.51,4,0
train_13763,27,40000,모기지론,4.0,교육,3500,9.63,9,0
train_13764,24,75000,임대,0.0,투자,12000,6.62,2,0
train_13765,36,20000,임대,0.0,개인사업,5075,11.48,11,1
train_13766,37,48000,임대,0.0,부채통합,14725,,11,1
train_13767,25,72000,소유,9.0,투자,6000,7.14,4,0
train_13768,22,42500,임대,0.0,교육,7500,7.9,2,0
train_13769,22,62000,모기지론,2.0,교육,7500,13.87,3,3
train_13770,36,50000,모기지론,13.0,개인사업,12250,12.73,12,2
train_13771,27,26237,임대,0.0,투자,12000,13.22,5,2
train_13772,24,32000,소유,3.0,주택개선,15000,,3,1
train_13773,34,65000,임대,4.0,주택개선,1300,6.54,7,0
train_13774,30,110000,모기지론,12.0,의료,5000,,10,1
train_13775,25,98000,소유,0.0,주택개선,2000,7.37,3,0
train_13776,35,37000,임대,2.0,부채통합,2000,11.26,10,1
train_13777,23,37000,임대,2.0,개인사업,2000,11.14,4,1
train_13778,23,32993,임대,6.0,의료,4000,11.71,4,1
train_13779,32,45000,임대,3.0,교육,3000,12.61,8,2
train_13780,24,47000,모기지론,3.0,의료,12000,12.21,3,1
train_13781,33,138000,모기지론,18.0,주택개선,25000,21.27,10,6
train_13782,23,59004,소유,3.0,투자,4000,6.99,3,0
train_13783,22,51600,모기지론,6.0,교육,4200,10.59,3,1
train_13784,27,66240,임대,7.0,투자,5000,5.79,6,0
train_13785,24,66000,임대,2.0,개인사업,18000,14.54,4,3
train_13786,33,120000,소유,1.0,교육,6000,7.14,10,0
train_13787,28,64000,모기지론,10.0,주택개선,6000,16.45,9,4
train_13788,25,42000,임대,2.0,부채통합,10000,14.91,3,3
train_13789,22,74000,임대,6.0,투자,8500,11.71,4,1
train_13790,37,155000,모기지론,11.0,주택개선,20000,6.54,15,0
train_13791,24,24000,모기지론,3.0,의료,8000,5.99,4,0
train_13792,22,48000,임대,0.0,부채통합,17750,13.49,4,2
train_13793,25,36480,임대,4.0,부채통합,5000,6.54,2,0
train_13794,27,64000,임대,3.0,개인사업,3600,7.49,5,0
train_13795,21,44000,임대,6.0,투자,10000,14.74,3,3
train_13796,30,70000,모기지론,5.0,의료,31825,12.69,8,1
train_13797,33,79112,모기지론,17.0,투자,4000,10.36,6,1
train_13798,39,65000,임대,12.0,투자,20000,10.74,17,1
train_13799,23,40000,임대,4.0,의료,7000,11.58,3,1
train_13800,29,61455,모기지론,1.0,의료,10000,18.09,9,5
train_13801,23,27600,임대,3.0,투자,9000,13.98,3,2
train_13802,44,175000,모기지론,9.0,주택개선,15000,7.66,17,0
train_13803,24,47000,임대,7.0,투자,6000,8.9,3,0
train_13804,23,63500,임대,0.0,교육,4000,,4,2
train_13805,23,33204,임대,7.0,의료,2000,14.72,3,2
train_13806,30,40000,임대,5.0,의료,3000,7.14,5,0
train_13807,22,32484,모기지론,6.0,주택개선,6250,7.51,4,0
train_13808,22,33948,임대,4.0,의료,10000,8.32,2,0
train_13809,22,68000,모기지론,6.0,의료,3500,6.39,4,0
train_13810,30,250000,소유,8.0,의료,15000,15.99,8,3
train_13811,24,32004,임대,2.0,개인사업,6000,14.84,4,3
train_13812,26,156000,모기지론,2.0,주택개선,35000,10.65,4,1
train_13813,25,72000,임대,2.0,투자,10000,10.37,3,1
train_13814,27,36082,모기지론,5.0,교육,5000,6.62,9,0
train_13815,26,14400,임대,2.0,투자,2500,13.47,4,2
train_13816,30,56000,모기지론,5.0,교육,1500,,7,1
train_13817,24,109000,모기지론,3.0,부채통합,8800,12.69,2,1
train_13818,26,67000,모기지론,2.0,부채통합,6500,14.11,2,3
train_13819,23,93000,모기지론,5.0,투자,3000,7.12,3,0
train_13820,24,54000,모기지론,8.0,주택개선,4000,9.99,4,1
train_13821,25,56950,모기지론,9.0,의료,25000,10.91,3,2
train_13822,24,82000,모기지론,8.0,교육,3500,,4,3
train_13823,29,200000,모기지론,13.0,투자,10000,12.69,9,1
train_13824,29,124000,모기지론,11.0,주택개선,2000,5.42,7,0
train_13825,28,84000,모기지론,1.0,개인사업,8400,7.51,10,0
train_13826,26,66000,임대,0.0,부채통합,2875,7.49,2,0
train_13827,62,51600,임대,2.0,개인사업,8525,6.54,24,0
train_13828,21,76000,모기지론,6.0,의료,14000,12.69,3,1
train_13829,31,61150,임대,0.0,부채통합,5100,11.49,8,1
train_13830,43,65000,모기지론,2.0,교육,24000,10.99,13,1
train_13831,23,54000,모기지론,5.0,투자,8500,12.42,2,1
train_13832,48,16800,소유,0.0,주택개선,3300,10.99,14,1
train_13833,44,119000,임대,0.0,부채통합,5900,6.17,14,0
train_13834,21,35000,임대,6.0,투자,10000,7.66,3,0
train_13835,24,26000,임대,5.0,의료,12000,7.9,2,0
train_13836,25,24000,임대,9.0,개인사업,9600,11.71,4,1
train_13837,35,35000,모기지론,,교육,4000,9.63,8,1
train_13838,24,193000,모기지론,8.0,개인사업,10000,13.06,4,2
train_13839,37,200000,모기지론,3.0,주택개선,25000,10.75,11,1
train_13840,22,108000,소유,2.0,투자,8000,15.27,2,2
train_13841,26,24856,임대,0.0,부채통합,3000,9.32,4,0
train_13842,24,41000,임대,2.0,주택개선,25000,,3,3
train_13843,22,32240,임대,3.0,개인사업,15000,13.22,3,2
train_13844,33,22356,임대,2.0,의료,6000,7.9,8,0
train_13845,24,35004,모기지론,3.0,개인사업,9600,7.88,3,0
train_13846,25,45000,임대,9.0,교육,7000,10.99,2,1
train_13847,26,36000,모기지론,10.0,개인사업,10000,9.88,3,1
train_13848,35,44908,임대,6.0,교육,5000,6.92,7,0
train_13849,30,40000,임대,1.0,부채통합,5500,7.74,10,0
train_13850,33,57492,임대,1.0,의료,20000,12.53,10,1
train_13851,43,112000,모기지론,14.0,개인사업,25000,14.96,15,3
train_13852,24,74400,임대,1.0,교육,3500,7.29,4,0
train_13853,26,66504,모기지론,10.0,교육,12000,12.53,3,2
train_13854,30,22800,임대,5.0,개인사업,1000,11.49,5,1
train_13855,27,120000,모기지론,4.0,부채통합,15000,13.49,6,2
train_13856,32,41000,임대,17.0,의료,3000,,7,2
train_13857,26,35000,임대,10.0,개인사업,8000,,3,3
train_13858,36,90000,모기지론,13.0,교육,12000,6.62,13,0
train_13859,24,38400,임대,9.0,부채통합,10000,10.38,3,1
train_13860,24,54000,임대,5.0,개인사업,10000,10.37,2,1
train_13861,31,52000,임대,1.0,의료,4000,7.49,5,0
train_13862,34,55000,임대,5.0,교육,4050,,9,0
train_13863,23,25000,소유,1.0,교육,8000,8.59,3,0
train_13864,35,78862,모기지론,14.0,교육,25000,12.49,9,3
train_13865,22,110000,임대,6.0,부채통합,20000,13.72,3,2
train_13866,24,37500,임대,2.0,부채통합,1600,11.03,3,2
train_13867,23,86000,모기지론,4.0,투자,10000,,3,0
train_13868,22,25200,모기지론,1.0,개인사업,7000,13.92,3,2
train_13869,25,70000,모기지론,9.0,개인사업,1000,12.69,2,1
train_13870,24,47211,소유,8.0,주택개선,10000,11.83,3,1
train_13871,22,50000,임대,7.0,의료,4250,12.69,4,1
train_13872,23,47233,임대,7.0,부채통합,5000,11.36,4,1
train_13873,29,96000,모기지론,1.0,부채통합,11200,5.42,9,0
train_13874,26,88000,임대,10.0,개인사업,10000,12.69,4,1
train_13875,22,72000,기타,6.0,투자,15000,11.58,2,1
train_13876,22,18000,임대,1.0,개인사업,3000,11.86,2,1
train_13877,27,52656,모기지론,4.0,투자,13000,,10,1
train_13878,28,21000,임대,3.0,개인사업,1000,7.49,9,0
train_13879,23,59000,임대,5.0,부채통합,24000,19.69,2,4
train_13880,23,96000,모기지론,0.0,투자,20000,11.11,2,1
train_13881,26,97000,임대,3.0,교육,21000,,3,2
train_13882,27,45000,모기지론,2.0,의료,10000,6.17,9,0
train_13883,22,65000,모기지론,6.0,부채통합,8000,6.99,3,0
train_13884,34,480000,모기지론,5.0,개인사업,14000,14.61,9,3
train_13885,27,45600,모기지론,6.0,부채통합,3000,6.99,5,0
train_13886,30,48996,임대,1.0,주택개선,10000,15.45,5,4
train_13887,23,44500,임대,2.0,교육,7000,8.0,2,0
train_13888,24,18200,임대,8.0,교육,4500,8.94,2,0
train_13889,27,73680,모기지론,11.0,부채통합,10000,17.93,6,4
train_13890,24,97000,모기지론,3.0,부채통합,6400,15.96,2,2
train_13891,21,38400,임대,5.0,투자,2000,,2,1
train_13892,27,70000,모기지론,9.0,교육,16000,7.9,7,0
train_13893,29,52000,임대,11.0,개인사업,4500,9.91,10,1
train_13894,28,20000,임대,2.0,의료,4800,,8,0
train_13895,36,125000,모기지론,14.0,의료,14500,,16,0
train_13896,23,40800,모기지론,3.0,의료,10000,7.14,2,0
train_13897,28,82000,모기지론,0.0,의료,15000,12.98,8,2
train_13898,26,20000,모기지론,1.0,부채통합,1500,7.74,4,0
train_13899,33,82000,모기지론,2.0,개인사업,20000,10.99,10,1
train_13900,22,23900,임대,0.0,개인사업,9000,,2,1
train_13901,25,58000,임대,5.0,의료,14000,12.61,3,2
train_13902,23,60000,임대,7.0,개인사업,25000,10.25,4,1
train_13903,29,159996,소유,1.0,주택개선,10000,11.86,7,1
train_13904,21,18000,임대,,투자,2400,14.72,2,2
train_13905,33,45600,임대,0.0,부채통합,11200,5.79,8,0
train_13906,22,18996,임대,3.0,교육,3200,15.28,3,3
train_13907,24,85000,모기지론,8.0,투자,15000,7.9,2,0
train_13908,31,20800,임대,3.0,의료,9750,17.19,6,3
train_13909,30,98000,모기지론,14.0,교육,9000,11.49,5,1
train_13910,24,90000,모기지론,8.0,투자,7000,10.99,3,1
train_13911,24,79632,임대,0.0,교육,25000,13.35,4,2
train_13912,26,50200,임대,1.0,주택개선,9000,7.66,3,0
train_13913,27,82000,모기지론,11.0,개인사업,10000,7.51,9,0
train_13914,25,40000,임대,2.0,교육,4200,9.63,2,1
train_13915,24,90000,임대,2.0,교육,11000,11.14,3,1
train_13916,24,102000,임대,8.0,주택개선,15000,14.22,4,2
train_13917,23,59004,임대,1.0,부채통합,7800,15.99,3,3
train_13918,29,125000,모기지론,2.0,의료,3500,13.98,8,2
train_13919,22,42996,임대,3.0,교육,4000,,4,2
train_13920,26,52000,모기지론,7.0,부채통합,3600,10.51,3,1
train_13921,26,82000,모기지론,5.0,개인사업,19075,7.9,2,0
train_13922,22,26004,임대,5.0,투자,4800,10.99,3,1
train_13923,22,74004,모기지론,6.0,교육,12000,,4,0
train_13924,22,45012,임대,6.0,의료,6500,13.99,2,3
train_13925,24,38000,임대,6.0,투자,5600,,3,0
train_13926,26,201450,모기지론,2.0,의료,8000,16.95,4,4
train_13927,25,33000,임대,1.0,투자,7100,14.65,3,2
train_13928,22,55000,임대,2.0,부채통합,6000,8.9,4,0
train_13929,22,38000,임대,5.0,개인사업,7500,5.79,4,0
train_13930,23,62352,소유,7.0,교육,29800,10.65,3,1
train_13931,23,52000,임대,7.0,교육,14000,6.91,3,0
train_13932,21,31200,임대,1.0,부채통합,6000,16.89,3,3
train_13933,23,80000,모기지론,3.0,부채통합,24000,11.71,3,1
train_13934,22,30000,모기지론,6.0,부채통합,5000,13.23,4,2
train_13935,34,57000,임대,9.0,부채통합,7500,11.14,7,1
train_13936,25,70000,모기지론,9.0,교육,16000,12.18,4,1
train_13937,36,108000,모기지론,1.0,의료,7000,7.74,14,0
train_13938,22,42000,임대,3.0,의료,8400,14.35,4,2
train_13939,24,80000,임대,6.0,의료,6400,7.49,4,0
train_13940,34,64000,모기지론,2.0,주택개선,8000,6.91,6,0
train_13941,21,28776,모기지론,,투자,8000,8.9,2,0
train_13942,21,36000,임대,3.0,부채통합,5000,12.99,4,2
train_13943,23,39996,임대,2.0,교육,18000,9.25,4,1
train_13944,28,32000,임대,12.0,부채통합,12000,7.88,9,0
train_13945,48,185000,모기지론,2.0,투자,10000,20.62,14,5
train_13946,37,110000,모기지론,0.0,의료,24000,11.36,11,1
train_13947,23,27600,임대,6.0,교육,6800,8.9,3,0
train_13948,42,35004,임대,12.0,의료,1500,7.37,12,0
train_13949,23,75000,소유,5.0,투자,12500,15.33,3,3
train_13950,22,36000,소유,6.0,교육,14500,10.99,3,1
train_13951,26,21600,소유,,의료,4200,9.99,3,1
train_13952,50,116000,모기지론,22.0,개인사업,5000,10.25,17,1
train_13953,25,138000,모기지론,3.0,교육,9000,12.22,3,2
train_13954,22,25000,임대,4.0,투자,8000,10.74,4,1
train_13955,28,40000,임대,0.0,의료,5600,13.49,8,2
train_13956,24,92000,소유,4.0,의료,7200,9.88,2,1
train_13957,23,70000,임대,7.0,부채통합,1600,11.14,4,1
train_13958,31,68000,모기지론,2.0,부채통합,18000,10.0,7,1
train_13959,30,40000,임대,11.0,부채통합,10000,10.65,5,1
train_13960,32,27500,임대,,주택개선,4000,10.62,7,1
train_13961,31,41053,모기지론,1.0,개인사업,12000,,7,0
train_13962,34,62000,임대,5.0,투자,12000,10.99,6,1
train_13963,23,39000,임대,3.0,개인사업,10000,11.99,3,1
train_13964,28,62400,임대,2.0,투자,14000,10.99,10,1
train_13965,26,111917,모기지론,1.0,부채통합,25000,15.31,3,3
train_13966,22,44000,임대,1.0,교육,16000,16.35,3,4
train_13967,24,171500,임대,6.0,부채통합,18000,8.9,4,0
train_13968,23,87000,모기지론,0.0,교육,12000,12.73,2,2
train_13969,24,75000,모기지론,1.0,교육,2000,8.94,4,0
train_13970,26,45000,임대,10.0,의료,16750,12.41,3,2
train_13971,22,48000,모기지론,2.0,투자,13000,10.99,3,1
train_13972,22,40000,소유,5.0,의료,6000,9.25,3,1
train_13973,28,37000,임대,7.0,교육,3600,14.11,7,3
train_13974,23,49000,모기지론,7.0,개인사업,15000,19.82,2,6
train_13975,21,31200,임대,1.0,교육,6000,16.89,4,3
train_13976,27,21600,임대,2.0,의료,8000,10.59,5,1
train_13977,34,102000,모기지론,0.0,주택개선,7200,13.49,5,2
train_13978,28,36000,소유,0.0,개인사업,2500,15.99,8,3
train_13979,29,74000,모기지론,3.0,교육,3000,16.32,6,3
train_13980,24,75000,소유,8.0,교육,15000,,2,1
train_13981,29,150000,모기지론,4.0,의료,7200,7.29,7,0
train_13982,50,118000,임대,16.0,교육,24250,13.92,12,2
train_13983,23,93000,소유,7.0,투자,10000,9.88,3,1
train_13984,22,91000,소유,5.0,교육,15000,7.88,2,0
train_13985,30,56400,임대,1.0,부채통합,7000,11.49,10,1
train_13986,51,84000,임대,7.0,주택개선,12000,7.49,23,0
train_13987,22,40800,임대,5.0,의료,2000,6.62,2,0
train_13988,32,80000,임대,4.0,주택개선,14000,5.42,9,0
train_13989,22,21600,임대,2.0,의료,3500,,2,3
train_13990,23,50000,모기지론,3.0,개인사업,10000,10.99,3,1
train_13991,21,30000,모기지론,0.0,개인사업,4750,9.63,2,0
train_13992,23,48000,임대,1.0,개인사업,10000,13.79,3,2
train_13993,25,24000,임대,3.0,투자,13250,10.37,2,1
train_13994,30,65000,임대,14.0,개인사업,11475,13.72,6,2
train_13995,23,80000,임대,2.0,개인사업,9600,7.88,4,0
train_13996,30,120000,모기지론,15.0,의료,8275,9.01,8,1
train_13997,24,34000,임대,8.0,의료,12000,11.71,4,1
train_13998,22,60000,모기지론,4.0,투자,3000,6.76,4,0
train_13999,26,108000,모기지론,9.0,주택개선,18300,,3,1
train_14000,23,200000,모기지론,7.0,투자,21000,12.69,2,1
train_14001,26,54000,모기지론,6.0,주택개선,10000,7.51,3,0
train_14002,27,67000,임대,5.0,부채통합,12000,13.23,9,2
train_14003,22,50000,모기지론,2.0,의료,22000,9.91,4,1
train_14004,21,19800,소유,4.0,주택개선,6800,14.59,2,3
train_14005,25,36996,임대,4.0,의료,4200,11.11,3,1
train_14006,25,84000,모기지론,8.0,의료,8500,11.83,4,1
train_14007,40,24000,임대,2.0,의료,2800,7.88,14,0
train_14008,28,60000,모기지론,4.0,주택개선,4800,,9,1
train_14009,26,154000,모기지론,5.0,의료,12400,11.83,4,1
train_14010,26,84996,임대,0.0,의료,9000,11.26,2,1
train_14011,22,71400,모기지론,2.0,의료,15000,14.96,3,3
train_14012,23,73500,임대,3.0,개인사업,15000,11.89,3,1
train_14013,22,45000,임대,3.0,개인사업,3000,11.99,4,1
train_14014,23,52000,임대,1.0,개인사업,25000,13.22,2,2
train_14015,23,70000,임대,4.0,교육,6000,11.49,4,1
train_14016,25,25000,임대,3.0,부채통합,3000,11.12,4,1
train_14017,28,115000,모기지론,12.0,투자,16000,13.85,8,2
train_14018,31,89000,임대,1.0,의료,10000,10.99,5,1
train_14019,32,50000,임대,1.0,의료,14800,10.83,5,1
train_14020,36,58650,모기지론,0.0,의료,10000,,15,1
train_14021,33,170000,소유,15.0,의료,21000,14.26,9,2
train_14022,39,73000,모기지론,2.0,교육,5000,11.86,16,1
train_14023,21,82000,임대,4.0,투자,12000,15.21,4,3
train_14024,34,35000,임대,9.0,교육,8000,,10,0
train_14025,27,25000,임대,4.0,개인사업,8000,14.84,7,3
train_14026,21,50031,모기지론,5.0,개인사업,2000,5.99,2,0
train_14027,27,50000,소유,3.0,의료,9000,12.53,8,2
train_14028,25,50000,모기지론,9.0,교육,6400,8.32,3,0
train_14029,23,160000,모기지론,1.0,투자,35000,15.23,2,2
train_14030,28,55000,임대,3.0,의료,6000,10.74,8,1
train_14031,28,65000,모기지론,3.0,주택개선,10000,7.49,7,0
train_14032,35,98300,모기지론,8.0,개인사업,15000,7.88,5,0
train_14033,24,33600,모기지론,,투자,12000,5.42,2,0
train_14034,33,90000,모기지론,5.0,개인사업,11400,6.62,8,0
train_14035,29,55000,임대,3.0,교육,14000,11.48,7,1
train_14036,37,61260,모기지론,2.0,의료,6350,7.51,14,0
train_14037,30,30000,임대,1.0,투자,3600,10.28,10,2
train_14038,25,57840,임대,5.0,의료,13600,9.99,2,1
train_14039,46,48956,임대,0.0,의료,2800,10.59,14,1
train_14040,23,90000,임대,4.0,부채통합,13000,12.73,2,2
train_14041,31,55000,임대,3.0,주택개선,5000,12.18,8,1
train_14042,38,54400,임대,5.0,의료,10000,15.33,15,3
train_14043,24,105000,모기지론,8.0,주택개선,10000,7.51,3,0
train_14044,21,60000,임대,2.0,투자,5000,8.49,2,0
train_14045,26,103000,모기지론,10.0,교육,5000,14.96,4,3
train_14046,24,24000,소유,2.0,투자,10000,6.92,4,0
train_14047,24,38000,임대,8.0,개인사업,6500,11.34,3,2
train_14048,27,120000,모기지론,0.0,주택개선,10000,6.62,10,0
train_14049,30,75000,임대,0.0,교육,16000,8.9,10,0
train_14050,26,60000,임대,7.0,의료,12000,,3,1
train_14051,22,41604,소유,1.0,개인사업,14400,,4,1
train_14052,22,69996,소유,2.0,의료,8000,12.84,4,2
train_14053,29,74000,임대,0.0,주택개선,16000,13.79,8,2
train_14054,23,24216,임대,1.0,교육,3600,16.49,3,3
train_14055,31,27000,임대,7.0,주택개선,6000,8.94,6,0
train_14056,23,42500,모기지론,2.0,교육,12600,,4,1
train_14057,27,57600,모기지론,3.0,의료,3000,11.11,6,1
train_14058,27,60000,모기지론,3.0,개인사업,5000,16.45,6,4
train_14059,22,51000,임대,0.0,교육,20000,13.47,2,2
train_14060,36,60000,임대,3.0,주택개선,7000,7.88,12,0
train_14061,22,75000,모기지론,7.0,부채통합,8000,12.21,2,1
train_14062,28,90000,소유,7.0,의료,8400,12.87,8,2
train_14063,22,63000,임대,6.0,개인사업,6000,11.49,2,1
train_14064,23,65025,모기지론,7.0,의료,16000,14.35,3,2
train_14065,33,75000,모기지론,6.0,투자,6000,7.51,5,0
train_14066,27,58000,임대,11.0,투자,7000,,9,0
train_14067,26,32496,모기지론,8.0,부채통합,4200,16.02,3,3
train_14068,26,38000,임대,0.0,개인사업,12000,,4,1
train_14069,27,32220,임대,11.0,의료,17725,11.49,7,1
train_14070,23,96000,모기지론,4.0,교육,20000,10.99,3,1
train_14071,30,36996,임대,5.0,교육,10000,8.9,6,0
train_14072,26,40272,모기지론,3.0,교육,10000,11.86,3,1
train_14073,22,31500,임대,3.0,부채통합,2900,,3,3
train_14074,28,20000,임대,2.0,투자,4000,13.11,5,2
train_14075,29,21000,임대,1.0,의료,4000,5.79,10,0
train_14076,34,42000,소유,1.0,투자,22750,6.91,10,0
train_14077,32,36000,소유,0.0,의료,4900,13.22,10,2
train_14078,23,65004,소유,5.0,투자,7000,12.87,2,2
train_14079,38,84000,모기지론,5.0,투자,15000,9.63,16,1
train_14080,28,86000,모기지론,12.0,개인사업,15600,5.99,7,0
train_14081,29,83000,모기지론,13.0,주택개선,7500,8.9,6,0
train_14082,29,32000,임대,13.0,교육,6000,12.18,10,1
train_14083,23,45000,임대,4.0,개인사업,4800,13.98,2,2
train_14084,22,42000,모기지론,5.0,투자,5000,6.99,4,0
train_14085,21,100000,임대,1.0,부채통합,7800,7.88,2,0
train_14086,27,71700,모기지론,11.0,주택개선,9000,13.8,5,2
train_14087,25,87996,임대,0.0,주택개선,20000,16.35,3,4
train_14088,21,32000,임대,5.0,투자,15000,11.09,3,2
train_14089,23,37700,모기지론,7.0,부채통합,10000,9.63,3,0
train_14090,29,120000,모기지론,8.0,부채통합,5000,5.42,9,0
train_14091,27,97200,모기지론,2.0,주택개선,5500,,8,0
train_14092,47,52000,소유,2.0,투자,5000,10.08,12,1
train_14093,22,60000,임대,3.0,교육,7000,6.91,4,0
