ID,성별,고령자여부,기혼여부,부양가족여부,가입기간,집전화이용여부,다중회선여부,인터넷이용방식,인터넷보안서비스사용여부,인터넷백업서비스사용여부,기기방화벽서비스사용여부,인터넷기술지원서비스사용여부,스트리밍TV여부,스트리밍영화여부,약정기간,지로여부,지불방법,한달요금,총지불요금,이탈여부
train_3631,0,0,1,1,7,1,0,,0,0,0,0,0,0,0,1,메일,20.25,144.35,0
train_3632,1,0,0,0,34,1,1,디지털,0,0,0,1,1,0,0,1,메일,65.0,2157.5,0
train_3633,1,0,1,1,43,1,0,디지털,0,1,0,0,0,0,0,1,메일,50.2,2169.4,0
train_3634,1,0,0,0,47,1,0,광,1,0,0,0,0,0,0,1,신용카드,75.45,3545.1,0
train_3635,1,0,1,0,55,1,1,광,0,0,1,0,0,0,0,0,전자,77.75,4458.15,1
train_3636,0,0,1,0,58,0,0,디지털,0,0,0,0,1,1,1,0,신용카드,45.0,2689.35,0
train_3637,1,0,0,0,3,0,0,디지털,0,1,0,0,0,0,0,1,메일,29.2,98.5,0
train_3638,0,0,0,0,18,1,1,디지털,1,0,1,0,1,0,0,1,메일,69.5,1199.4,0
train_3639,0,1,1,0,34,1,0,광,0,0,0,0,0,0,0,1,신용카드,71.55,2427.35,0
train_3640,0,0,1,1,37,1,0,디지털,1,0,1,1,0,0,1,0,메일,58.75,2203.1,0
train_3641,0,0,1,0,17,0,0,디지털,1,0,1,0,0,0,0,1,메일,34.4,592.75,0
train_3642,0,1,1,1,66,1,1,광,1,1,1,1,1,1,1,0,전자,116.25,7862.25,0
train_3643,1,0,1,1,10,1,1,광,1,0,0,0,1,1,0,0,전자,100.25,1064.65,1
train_3644,0,0,1,1,9,1,0,디지털,0,1,0,1,0,0,0,1,메일,54.8,452.8,0
train_3645,0,0,1,1,67,1,0,,0,0,0,0,0,0,2,0,신용카드,19.4,1284.2,0
train_3646,1,0,1,1,41,1,1,광,0,1,1,1,1,1,1,0,자동이체,109.1,4454.25,0
train_3647,0,0,0,0,3,0,0,디지털,0,0,0,0,0,0,0,1,전자,25.1,79.8,0
train_3648,1,0,0,0,60,0,0,디지털,0,1,0,0,1,1,0,0,전자,50.8,3027.4,1
train_3649,1,0,1,1,72,1,0,디지털,1,1,1,0,0,1,2,1,신용카드,68.75,4888.2,0
train_3650,1,0,1,0,15,1,1,,0,0,0,0,0,0,2,1,메일,25.2,387.9,0
train_3651,1,0,0,0,3,1,1,광,0,0,0,0,0,0,0,0,전자,74.25,210.3,1
train_3652,1,0,1,1,15,1,0,,0,0,0,0,0,0,0,1,메일,20.05,284.3,0
train_3653,1,1,0,0,41,1,0,광,0,0,1,1,1,1,1,0,자동이체,101.1,4016.2,0
train_3654,1,0,1,1,59,1,1,,0,0,0,0,0,0,2,1,메일,25.45,1534.05,0
train_3655,0,0,0,0,13,1,0,,0,0,0,0,0,0,2,1,메일,19.95,243.65,0
train_3656,0,0,0,0,10,1,1,,0,0,0,0,0,0,2,1,자동이체,25.7,251.6,0
train_3657,1,0,1,0,46,1,1,디지털,1,0,0,0,0,0,0,1,전자,53.1,2459.8,0
train_3658,0,0,1,1,32,1,0,광,0,0,0,0,0,0,0,0,자동이체,69.75,2347.9,1
train_3659,0,0,0,0,33,1,0,디지털,0,1,1,0,1,0,0,0,신용카드,66.4,2245.4,0
train_3660,1,0,0,0,4,1,0,디지털,0,0,0,0,1,0,0,1,신용카드,55.5,227.35,0
train_3661,1,0,1,1,64,0,0,디지털,0,1,0,1,1,1,2,0,전자,54.6,3423.5,0
train_3662,1,0,1,1,53,1,0,,0,0,0,0,0,0,1,1,자동이체,19.55,1007.9,0
train_3663,1,0,0,0,20,1,0,,0,0,0,0,0,0,0,0,자동이체,19.5,413.0,0
train_3664,0,0,1,1,34,1,0,,0,0,0,0,0,0,0,1,메일,20.8,635.9,0
train_3665,1,0,1,0,46,1,1,,0,0,0,0,0,0,1,0,자동이체,24.45,1066.15,0
train_3666,1,0,0,0,43,1,1,,0,0,0,0,0,0,2,0,신용카드,25.7,1188.2,0
train_3667,1,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,메일,19.6,59.75,1
train_3668,1,0,1,0,3,1,1,광,0,1,0,0,0,1,0,0,신용카드,91.5,242.95,1
train_3669,1,0,1,0,4,1,0,디지털,1,1,0,0,0,0,0,1,메일,54.7,235.05,0
train_3670,1,0,1,0,15,1,1,디지털,0,0,0,0,0,0,0,0,전자,51.1,711.15,0
train_3671,0,0,1,1,1,1,0,,0,0,0,0,0,0,0,1,메일,19.7,19.7,0
train_3672,1,0,1,0,2,1,0,광,0,0,0,0,0,0,0,0,전자,70.35,120.25,0
train_3673,1,0,0,0,35,1,0,디지털,0,0,1,0,0,1,0,0,전자,62.1,2096.1,0
train_3674,1,0,1,1,38,1,0,디지털,1,1,0,0,0,0,0,1,전자,54.5,2076.05,0
train_3675,0,0,0,0,23,1,0,디지털,0,0,0,0,1,1,1,0,자동이체,64.9,1509.8,0
train_3676,0,0,0,0,23,1,0,광,0,1,0,0,1,1,0,1,메일,95.3,2192.9,0
train_3677,0,1,1,1,56,1,1,광,1,0,1,0,1,1,1,0,자동이체,104.55,5794.65,1
train_3678,0,0,0,0,8,1,1,광,0,1,0,0,1,1,0,1,전자,100.85,819.55,1
train_3679,1,0,1,1,71,1,0,,0,0,0,0,0,0,2,1,자동이체,20.1,1389.6,0
train_3680,1,1,0,0,18,1,0,디지털,0,1,0,0,0,0,0,0,신용카드,49.85,865.75,0
train_3681,0,1,1,0,27,0,0,디지털,1,0,0,0,0,0,0,1,신용카드,30.75,805.1,1
train_3682,0,1,0,0,10,1,1,광,0,0,0,0,1,1,0,0,전자,95.35,898.35,1
train_3683,1,0,0,0,72,1,1,광,1,1,1,1,1,1,2,0,전자,114.9,8496.7,0
train_3684,1,0,1,1,23,1,0,광,0,0,1,0,0,0,0,0,신용카드,75.3,1702.9,0
train_3685,1,0,0,1,31,1,0,,0,0,0,0,0,0,1,1,신용카드,20.1,589.25,0
train_3686,0,0,0,0,71,1,1,,0,0,0,0,0,0,2,1,자동이체,25.55,1898.1,0
train_3687,1,0,0,0,10,0,0,디지털,1,0,0,0,0,0,0,1,메일,29.75,301.9,0
train_3688,1,0,1,1,63,1,0,디지털,1,1,1,1,0,0,2,1,메일,63.55,4014.2,0
train_3689,1,0,0,1,4,1,0,,0,0,0,0,0,0,0,1,신용카드,20.4,94.5,0
train_3690,0,0,0,0,9,1,0,디지털,0,0,0,0,0,0,0,0,메일,44.4,348.15,0
train_3691,0,0,1,1,31,0,0,디지털,1,0,1,1,1,1,1,1,전자,59.95,1848.8,0
train_3692,0,0,1,1,61,1,1,디지털,0,0,1,1,1,1,2,0,자동이체,81.0,4976.15,0
train_3693,1,0,0,0,12,1,1,디지털,0,0,0,1,1,1,1,0,메일,75.85,854.45,0
train_3694,1,0,0,0,9,1,1,광,0,0,1,0,1,1,0,1,신용카드,98.3,923.5,1
train_3695,1,1,1,0,69,1,1,광,0,1,0,1,1,1,2,1,신용카드,105.4,6998.95,0
train_3696,1,0,1,1,59,1,0,,0,0,0,0,0,0,2,1,신용카드,19.5,1222.65,0
train_3697,1,0,1,1,39,1,0,광,0,0,1,1,0,0,0,0,자동이체,81.5,3107.3,0
train_3698,1,0,1,1,24,0,0,디지털,1,1,1,1,0,1,2,0,메일,52.5,1208.15,0
train_3699,1,0,0,1,44,1,0,,0,0,0,0,0,0,2,1,메일,19.9,868.1,0
train_3700,1,0,0,0,36,1,1,디지털,1,0,1,1,1,1,1,0,신용카드,89.65,3348.1,0
train_3701,1,0,0,0,68,1,0,디지털,1,1,1,1,1,1,2,0,신용카드,82.45,5646.6,0
train_3702,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,19.9,19.9,1
train_3703,0,0,0,0,27,1,0,,0,0,0,0,0,0,1,1,메일,20.3,595.05,0
train_3704,1,0,0,0,1,1,1,광,0,0,0,0,0,0,0,1,전자,76.0,76.0,1
train_3705,0,0,0,0,71,1,1,광,0,1,0,0,0,0,1,0,신용카드,79.05,5552.5,0
train_3706,1,0,1,1,51,1,0,디지털,1,1,1,1,1,1,2,1,신용카드,85.5,4421.95,0
train_3707,1,0,1,0,72,1,1,광,1,1,0,0,0,0,2,0,자동이체,84.05,6052.25,0
train_3708,1,0,1,0,60,0,0,디지털,1,1,1,0,0,1,1,1,전자,50.05,2911.5,0
train_3709,0,0,0,0,9,0,0,디지털,0,0,0,0,0,0,0,0,메일,24.6,190.1,0
train_3710,1,0,0,0,18,1,0,디지털,0,0,1,0,0,0,0,0,메일,50.0,892.7,0
train_3711,1,0,0,0,30,1,0,디지털,1,1,1,1,1,0,1,1,신용카드,74.65,2308.6,0
train_3712,1,0,1,1,38,1,0,,0,0,0,0,0,0,1,1,메일,20.3,749.35,0
train_3713,0,0,0,0,1,1,1,광,0,0,1,0,1,1,0,0,전자,101.45,101.45,1
train_3714,0,1,1,0,23,1,1,광,0,1,1,0,1,1,0,0,전자,104.45,2184.85,0
train_3715,0,0,0,0,18,0,0,디지털,1,0,1,0,0,0,0,1,메일,33.6,550.35,0
train_3716,0,1,1,0,18,1,0,디지털,1,0,0,0,0,1,0,0,신용카드,59.1,1011.05,0
train_3717,1,0,0,0,1,1,0,광,1,0,0,0,1,1,0,0,전자,95.6,95.6,1
train_3718,0,0,0,0,34,1,1,광,0,1,1,0,1,1,0,0,전자,106.35,3549.25,1
train_3719,0,1,0,0,64,1,0,,0,0,0,0,0,0,2,0,자동이체,20.05,1198.05,0
train_3720,0,0,0,0,26,1,1,광,0,0,0,1,0,0,0,0,전자,80.5,2088.8,1
train_3721,1,0,0,0,3,1,0,디지털,0,0,0,0,0,0,0,1,전자,44.6,122.7,0
train_3722,1,0,1,1,64,1,1,디지털,1,1,1,1,1,1,2,0,메일,90.6,5817.45,0
train_3723,0,0,0,0,2,1,1,광,1,0,0,0,0,1,0,1,메일,90.75,174.75,0
train_3724,1,1,0,0,2,1,1,디지털,0,1,0,0,0,0,0,0,신용카드,56.55,118.25,0
train_3725,1,0,1,0,11,1,0,디지털,0,0,0,0,0,0,0,0,전자,44.05,483.7,1
train_3726,1,0,0,0,41,1,1,광,1,0,0,0,0,0,0,0,신용카드,81.3,3190.65,0
train_3727,0,0,1,1,15,1,0,,0,0,0,0,0,0,1,0,메일,19.5,239.75,0
train_3728,1,1,1,0,19,1,1,광,0,0,0,0,1,1,0,0,전자,94.95,1760.25,0
train_3729,0,0,1,0,34,1,1,광,0,1,0,0,0,1,0,1,메일,88.85,3000.25,0
train_3730,1,0,1,1,11,1,1,디지털,0,0,0,1,0,1,0,0,전자,66.35,740.8,1
train_3731,0,1,0,0,38,1,1,광,0,0,0,0,1,1,0,1,전자,94.75,3653.0,0
train_3732,1,1,0,0,54,1,1,디지털,0,1,0,1,1,0,1,1,메일,72.1,3886.05,0
train_3733,0,0,1,1,8,1,0,디지털,1,0,0,0,0,0,0,0,신용카드,51.3,411.6,0
train_3734,1,0,0,0,9,1,0,광,0,0,1,0,0,1,0,0,신용카드,85.3,781.4,0
train_3735,0,1,0,0,51,1,1,광,0,1,0,0,0,0,1,0,자동이체,79.6,3974.7,0
train_3736,0,0,0,0,11,1,1,디지털,0,0,1,0,0,0,0,1,전자,53.75,608.0,1
train_3737,1,0,0,0,62,0,0,디지털,0,1,1,0,0,1,2,0,신용카드,43.6,2748.7,0
train_3738,1,0,0,0,11,1,1,광,1,0,0,0,0,0,0,0,자동이체,79.0,929.3,0
train_3739,1,0,1,1,17,1,0,디지털,1,0,0,1,0,0,0,0,신용카드,55.35,920.5,0
train_3740,0,0,0,0,62,1,1,광,1,1,0,1,0,1,1,1,전자,102.0,6529.25,1
train_3741,0,0,1,0,71,1,1,광,0,1,1,1,1,1,2,0,신용카드,108.6,7690.9,1
train_3742,1,0,1,0,61,1,1,광,0,0,1,1,1,1,0,0,전자,106.35,6751.35,0
train_3743,0,0,0,0,72,1,1,디지털,1,1,1,1,1,1,2,1,자동이체,86.65,6224.8,0
train_3744,0,0,0,0,27,1,0,디지털,1,0,1,1,1,0,1,1,신용카드,69.35,1927.3,0
train_3745,1,1,0,0,1,0,0,디지털,0,0,0,0,0,0,0,0,전자,25.2,25.2,1
train_3746,1,0,1,0,45,1,0,광,0,0,0,1,1,1,2,0,신용카드,95.2,4285.8,0
train_3747,0,0,0,0,25,1,1,디지털,1,1,1,1,0,1,0,1,자동이체,81.75,2028.8,0
train_3748,0,0,1,0,35,1,1,광,0,0,0,0,0,0,0,0,전자,75.2,2576.2,1
train_3749,1,1,0,0,5,1,0,광,0,0,0,0,0,1,0,1,전자,78.95,378.4,1
train_3750,1,0,1,0,3,1,1,광,0,0,0,0,1,1,0,1,전자,94.9,273.2,0
train_3751,1,0,1,1,7,1,0,디지털,1,1,1,0,1,0,1,1,전자,69.45,477.05,0
train_3752,1,0,1,0,72,1,1,광,1,0,0,0,0,0,2,1,자동이체,80.45,5737.6,0
train_3753,1,0,0,0,1,1,0,디지털,0,0,0,0,0,1,0,0,메일,54.75,54.75,1
train_3754,1,0,1,1,24,1,1,,0,0,0,0,0,0,2,1,메일,24.7,571.75,0
train_3755,1,0,0,0,1,1,0,광,0,0,0,0,0,0,0,1,전자,70.5,70.5,1
train_3756,0,0,1,0,45,1,0,디지털,1,1,1,0,1,1,1,1,자동이체,78.8,3597.5,0
train_3757,0,0,0,0,9,1,1,광,0,0,0,0,1,0,0,0,전자,85.35,758.6,1
train_3758,0,0,1,1,72,1,0,광,1,1,0,1,1,1,2,1,자동이체,105.5,7611.55,0
train_3759,0,0,0,0,72,1,1,디지털,1,1,1,1,0,0,2,1,자동이체,69.65,4908.25,0
train_3760,1,1,1,0,15,1,0,광,0,1,0,0,1,1,0,0,전자,94.65,1285.05,0
train_3761,0,0,1,0,67,1,0,광,1,1,0,0,1,1,1,0,신용카드,100.9,6733.15,0
train_3762,0,1,0,0,1,1,1,광,0,0,1,0,1,0,0,0,전자,88.8,88.8,1
train_3763,1,1,0,0,2,1,0,광,0,0,0,0,0,0,0,0,전자,69.6,131.65,1
train_3764,1,0,1,0,61,1,1,,0,0,0,0,0,0,2,1,메일,24.4,1417.9,0
train_3765,0,0,1,0,58,1,0,,0,0,0,0,0,0,2,1,메일,20.75,1185.95,0
train_3766,1,1,1,0,72,1,1,광,1,1,1,1,0,0,2,0,자동이체,96.6,6827.5,0
train_3767,1,0,0,0,2,1,0,광,0,0,0,0,0,1,0,1,전자,80.55,184.1,1
train_3768,0,0,0,0,3,1,0,광,0,0,0,0,1,1,0,1,메일,90.7,237.65,0
train_3769,0,1,0,0,33,0,0,디지털,0,0,1,1,1,1,0,0,전자,54.6,1803.7,0
train_3770,0,0,0,0,8,0,0,디지털,0,0,0,0,0,0,0,0,신용카드,25.25,186.3,0
train_3771,0,0,0,0,72,0,0,디지털,1,1,1,1,1,1,2,0,자동이체,63.7,4464.8,0
train_3772,1,0,1,1,9,1,0,,0,0,0,0,0,0,1,1,메일,20.25,172.35,0
train_3773,1,0,0,0,29,1,1,,0,0,0,0,0,0,0,1,전자,25.15,702.0,0
train_3774,0,0,0,0,46,1,1,광,1,1,0,0,0,1,0,0,전자,93.7,4154.8,1
train_3775,1,0,0,0,10,1,1,광,0,1,0,0,0,0,0,0,자동이체,80.05,830.7,1
train_3776,0,0,1,0,1,1,0,광,0,0,0,0,0,0,0,0,전자,69.15,69.15,1
train_3777,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,메일,20.45,20.45,0
train_3778,0,0,1,1,65,1,1,광,1,1,1,1,0,0,2,1,신용카드,94.55,6078.75,0
train_3779,1,0,1,1,38,1,0,디지털,1,1,0,1,1,1,1,1,신용카드,80.3,3058.65,1
train_3780,1,0,0,0,6,1,0,디지털,1,1,0,0,0,0,0,1,전자,56.25,389.1,1
train_3781,0,0,1,0,70,1,1,광,1,1,0,1,0,0,2,0,신용카드,88.0,5986.45,0
train_3782,0,0,1,1,28,1,1,광,0,0,0,0,1,1,1,1,자동이체,92.2,2568.15,0
train_3783,1,0,1,1,34,1,1,광,0,0,1,0,1,0,0,1,전자,87.45,2874.15,1
train_3784,1,1,1,0,72,1,1,광,1,1,1,1,1,1,2,0,자동이체,114.65,8333.95,0
train_3785,1,0,0,0,54,1,1,광,0,1,1,0,1,0,1,0,자동이체,94.75,5121.75,0
train_3786,1,0,1,1,64,1,0,,0,0,0,0,0,0,2,1,메일,20.2,1277.75,0
train_3787,1,0,0,0,1,1,0,광,0,0,0,0,0,0,0,1,메일,71.1,71.1,0
train_3788,0,1,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,20.05,20.05,1
train_3789,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,19.55,19.55,0
train_3790,1,0,0,0,7,0,0,디지털,0,1,0,0,0,1,0,0,신용카드,40.1,293.3,1
train_3791,0,0,0,0,56,1,0,디지털,0,1,1,1,1,1,2,0,신용카드,81.8,4534.45,0
train_3792,1,0,0,0,22,1,0,,0,0,0,0,0,0,1,0,메일,19.25,412.55,0
train_3793,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,메일,20.35,20.35,0
train_3794,1,0,1,1,39,1,0,,0,0,0,0,0,0,2,1,메일,19.75,757.95,0
train_3795,0,0,0,0,24,1,1,디지털,0,0,0,1,0,0,1,1,자동이체,54.6,1242.25,0
train_3796,1,0,1,1,37,1,1,광,0,1,0,0,1,0,0,0,전자,88.8,3340.55,0
train_3797,0,0,0,0,46,1,0,,0,0,0,0,0,0,2,1,전자,19.95,907.05,0
train_3798,0,0,1,1,72,0,0,디지털,1,1,1,1,0,1,2,0,신용카드,55.45,4179.2,0
train_3799,0,0,0,0,1,1,0,광,1,0,0,0,0,1,0,0,메일,84.6,84.6,1
train_3800,1,0,1,1,71,1,0,디지털,1,0,1,0,1,1,2,1,신용카드,77.55,5574.35,0
train_3801,1,0,1,0,71,1,1,,0,0,0,0,0,0,2,0,신용카드,24.4,1725.4,0
train_3802,0,0,0,0,56,1,1,광,1,1,0,0,0,0,0,0,전자,86.4,4922.4,0
train_3803,0,0,1,0,65,1,1,광,0,1,0,0,0,1,0,0,전자,90.65,5931.0,0
train_3804,0,0,0,0,4,1,0,광,0,0,0,0,0,0,0,0,전자,70.2,237.95,1
train_3805,0,1,1,0,35,1,1,광,0,0,1,0,0,0,1,0,자동이체,81.6,2815.25,0
train_3806,1,0,0,0,1,1,0,광,0,1,0,0,0,0,0,1,전자,75.8,75.8,1
train_3807,1,1,1,1,29,0,0,디지털,0,1,1,0,0,0,0,0,메일,35.65,1025.15,0
train_3808,1,1,1,0,1,1,0,,0,0,0,0,0,0,0,0,메일,20.85,20.85,1
train_3809,1,0,0,0,3,1,0,,0,0,0,0,0,0,0,1,메일,19.95,58.0,0
train_3810,0,0,1,1,72,1,0,디지털,1,1,0,1,1,0,2,1,자동이체,68.4,4855.35,0
train_3811,0,0,1,0,72,1,1,디지털,1,1,1,0,1,1,2,0,전자,85.25,6083.1,0
train_3812,0,0,0,1,12,1,0,,0,0,0,0,0,0,2,1,자동이체,19.35,212.3,0
train_3813,1,0,1,1,31,1,1,광,0,1,0,0,0,1,0,0,전자,91.15,2995.45,1
train_3814,0,0,0,1,71,1,1,광,1,0,1,0,1,1,2,1,자동이체,106.7,7382.25,0
train_3815,1,0,0,0,15,1,0,광,1,0,0,0,1,0,0,1,전자,86.2,1270.2,1
train_3816,0,0,1,1,1,1,0,,0,0,0,0,0,0,0,1,메일,19.9,19.9,1
train_3817,0,0,1,0,70,1,1,디지털,0,1,1,1,1,0,2,1,신용카드,76.1,5264.25,0
train_3818,0,0,0,0,2,1,0,,0,0,0,0,0,0,0,1,메일,20.25,36.8,0
train_3819,0,0,0,0,12,1,0,,0,0,0,0,0,0,0,1,신용카드,20.05,265.45,0
train_3820,1,1,0,0,1,1,0,광,0,0,0,0,0,0,0,0,전자,69.95,69.95,1
train_3821,1,1,0,0,41,1,1,광,1,1,1,0,1,1,0,0,전자,113.2,4689.5,1
train_3822,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,메일,19.1,19.1,1
train_3823,1,0,0,0,72,1,1,광,1,1,1,1,1,1,2,1,신용카드,115.05,8405.0,0
train_3824,1,0,1,1,6,1,0,디지털,0,0,0,1,0,0,0,0,메일,48.8,297.35,0
train_3825,0,1,1,0,25,1,1,광,1,0,0,0,0,1,1,0,전자,89.05,2177.45,1
train_3826,0,0,0,0,67,1,1,광,1,1,1,1,1,1,2,1,신용카드,116.2,7752.3,1
train_3827,1,0,0,0,20,1,0,광,1,0,1,0,1,0,0,0,자동이체,89.4,1871.15,0
train_3828,1,0,0,0,1,1,1,광,0,0,1,0,0,0,0,0,메일,79.55,79.55,1
train_3829,0,1,1,0,12,1,1,광,0,1,0,0,1,1,0,0,전자,101.35,1218.55,1
train_3830,1,0,0,0,15,1,1,,0,0,0,0,0,0,2,1,자동이체,25.05,369.1,0
train_3831,1,0,1,0,8,1,0,,0,0,0,0,0,0,0,1,자동이체,20.15,156.25,1
train_3832,1,1,1,0,66,1,1,광,0,1,1,0,1,1,1,1,신용카드,104.6,6819.45,0
train_3833,0,0,1,1,71,1,0,광,1,1,1,0,1,1,1,0,자동이체,104.65,7288.4,0
train_3834,0,0,1,1,72,1,1,광,1,1,0,1,0,1,2,0,신용카드,97.75,6991.6,0
train_3835,1,0,0,0,15,1,0,,0,0,0,0,0,0,2,1,메일,19.6,331.6,0
train_3836,1,0,0,0,9,1,1,광,0,0,0,0,0,1,0,0,전자,83.3,803.3,1
train_3837,0,0,1,0,24,1,0,디지털,1,0,0,1,0,0,0,1,메일,53.6,1315.35,0
train_3838,0,1,1,0,71,0,0,디지털,1,1,1,1,0,0,2,1,신용카드,46.35,3353.4,0
train_3839,0,0,0,0,3,1,0,디지털,1,0,0,0,0,0,0,0,메일,50.15,160.85,0
train_3840,1,1,0,0,28,1,1,광,0,1,1,0,1,1,0,0,전자,106.15,3152.5,1
train_3841,0,0,0,0,3,1,0,광,0,1,0,0,0,1,0,1,전자,84.3,235.05,0
train_3842,1,1,1,0,17,1,1,광,0,0,0,0,1,1,0,0,전자,92.55,1614.7,0
train_3843,0,0,0,0,42,1,1,광,1,1,1,0,0,1,1,0,전자,99.0,4298.45,0
train_3844,0,0,1,0,69,1,1,광,0,0,1,0,1,1,1,1,자동이체,99.5,6841.45,0
train_3845,0,1,0,0,35,1,1,광,0,0,1,0,1,1,0,0,전자,101.4,3496.3,1
train_3846,1,0,1,1,8,1,0,디지털,0,0,0,1,1,1,0,0,전자,68.55,564.35,0
train_3847,1,1,0,0,63,1,1,광,0,0,1,0,0,1,0,0,자동이체,89.6,5538.8,0
train_3848,0,0,1,1,55,1,1,광,0,0,1,0,1,0,0,0,신용카드,90.4,5099.15,0
train_3849,0,0,1,0,71,1,1,광,0,1,1,0,0,1,0,0,자동이체,93.25,6669.45,0
train_3850,1,0,0,0,56,1,0,디지털,1,0,1,1,0,0,1,0,신용카드,60.25,3282.75,0
train_3851,0,1,1,0,63,1,0,디지털,1,1,1,1,1,1,1,0,자동이체,84.0,5329.55,0
train_3852,0,0,0,0,1,1,0,디지털,0,0,0,0,0,0,0,1,전자,45.3,45.3,1
train_3853,0,0,1,0,24,1,0,디지털,1,0,0,1,1,1,1,1,자동이체,74.4,1712.9,0
train_3854,0,0,0,0,2,1,0,,0,0,0,0,0,0,0,0,신용카드,19.9,33.7,0
train_3855,0,0,1,0,49,1,1,디지털,1,0,0,0,0,0,1,0,전자,55.35,2633.95,0
train_3856,0,1,0,0,21,1,1,광,0,1,1,0,1,1,0,0,전자,104.35,2271.85,0
train_3857,1,0,1,0,48,1,0,광,0,0,1,1,1,1,0,0,신용카드,100.05,4834.0,0
train_3858,1,0,1,1,23,1,0,광,0,1,1,1,0,0,0,1,전자,83.8,1900.25,1
train_3859,0,1,0,0,8,1,1,광,0,0,1,0,0,0,0,0,전자,81.25,585.95,1
train_3860,0,0,0,0,4,1,0,광,0,0,1,0,0,0,0,0,자동이체,74.8,321.9,1
train_3861,0,0,0,0,68,1,0,광,0,1,1,0,0,0,1,1,신용카드,79.6,5461.45,0
train_3862,0,0,0,0,64,1,1,광,0,1,1,0,1,1,2,0,자동이체,104.4,6692.65,0
train_3863,0,0,1,0,62,1,1,,0,0,0,0,0,0,1,0,신용카드,23.75,1446.8,0
train_3864,0,1,0,0,68,1,1,광,0,1,1,0,0,1,0,0,전자,95.9,6503.2,0
train_3865,1,0,0,0,56,1,1,광,0,1,1,0,1,1,1,0,전자,106.8,5914.4,0
train_3866,1,0,0,0,6,1,0,,0,0,0,0,0,0,0,1,메일,20.7,112.75,0
train_3867,1,0,1,1,72,1,1,광,1,1,0,0,1,0,2,0,자동이체,95.9,6954.15,0
train_3868,1,0,1,0,1,1,0,광,0,0,0,0,1,0,0,0,자동이체,79.35,79.35,1
train_3869,0,0,1,0,29,1,1,광,1,1,0,0,0,0,0,0,전자,84.45,2467.1,1
train_3870,1,0,0,0,47,1,0,,0,0,0,0,0,0,2,1,메일,20.15,1046.2,0
train_3871,0,0,0,0,7,1,0,,0,0,0,0,0,0,1,1,메일,19.5,128.6,0
train_3872,0,0,0,0,16,0,0,디지털,1,1,1,1,1,0,2,1,메일,54.85,916.15,0
train_3873,1,0,0,0,49,1,0,디지털,1,1,1,1,0,0,2,1,자동이체,67.4,3306.85,0
train_3874,1,1,1,0,62,1,1,광,1,0,1,0,1,1,1,0,전자,104.85,6312.9,0
train_3875,0,1,1,0,60,1,1,광,0,0,0,1,1,1,0,0,전자,99.0,6017.9,0
train_3876,0,0,1,0,31,1,1,광,0,0,1,0,1,0,0,1,신용카드,88.65,2683.2,0
train_3877,1,0,0,0,24,1,1,광,0,0,1,0,1,0,0,0,신용카드,88.95,2072.75,0
train_3878,0,1,1,0,64,1,0,광,1,0,1,0,0,0,1,1,신용카드,80.3,5017.7,0
train_3879,1,0,0,0,13,1,1,광,0,0,0,0,0,1,0,0,전자,85.95,1215.65,0
train_3880,0,0,0,0,31,0,0,디지털,0,0,1,0,1,1,1,0,전자,50.05,1523.4,0
train_3881,0,0,0,0,37,1,0,광,0,0,0,0,0,0,0,0,메일,70.35,2552.9,0
train_3882,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,메일,19.1,53.05,0
train_3883,1,0,1,0,18,1,0,,0,0,0,0,0,0,2,1,메일,20.1,370.5,0
train_3884,1,0,1,0,33,1,0,,0,0,0,0,0,0,0,1,메일,20.05,669.45,0
train_3885,1,0,1,1,15,1,0,디지털,0,1,1,1,1,1,0,1,자동이체,76.5,1155.6,0
train_3886,0,0,1,0,35,1,0,디지털,1,1,1,0,0,0,0,1,메일,61.0,2130.45,0
train_3887,0,0,1,1,51,1,1,광,1,1,0,1,1,1,1,1,신용카드,110.05,5686.4,0
train_3888,1,0,0,0,8,1,1,광,0,0,0,0,1,0,0,0,전자,87.05,762.1,1
train_3889,1,1,0,0,31,1,0,광,1,0,0,0,0,0,0,0,신용카드,73.55,2094.65,0
train_3890,0,0,1,1,72,1,1,광,1,1,1,1,0,1,1,0,신용카드,104.9,7537.5,0
train_3891,1,0,0,0,3,1,1,디지털,0,0,0,0,0,0,0,0,메일,50.65,151.3,1
train_3892,0,0,1,0,4,1,1,광,0,0,0,0,0,0,0,0,전자,74.65,301.4,1
train_3893,0,0,1,1,31,1,0,,0,0,0,0,0,0,0,0,전자,20.65,702.05,0
train_3894,1,0,0,0,30,1,1,광,0,1,1,1,1,1,1,1,신용카드,110.45,3327.05,0
train_3895,0,0,0,0,7,1,0,,0,0,0,0,0,0,0,1,메일,20.75,141.1,0
train_3896,1,1,1,0,47,1,1,광,0,0,1,0,1,1,0,1,전자,99.7,4747.2,0
